Crater Planté,           -10.22,  163.26,    36.08
Crater Plaskett,          81.63,  176.71,   114.34
Crater Plato,             51.62,   -9.38,   100.68
Crater Playfair,         -23.56,    8.45,    49.88
Crater Plinius,           15.36,   23.61,    41.31
Crater Plummer,          -24.62, -154.86,    75.07
Crater Plutarch,          24.18,   79.05,    69.59
Crater Poczobutt,         57.27,  -99.23,   212.36
Crater Pogson,           -42.38,  111.11,    40.87
Crater Poincaré,         -56.86,  163.99,   345.99
Crater Poinsot,           78.09, -146.21,    65.11
Crater Poisson,          -30.34,   10.56,    41.04
Crater Polybius,         -22.46,   25.63,    40.81
Crater Polzunov,          25.57,  115.01,    66.53
Crater Pomortsev,          0.74,   66.91,    25.51
Crater Poncelet,          75.91,  -54.57,    67.57
Crater Pons,             -25.43,   21.55,    39.07
Crater Pontanus,         -28.42,   14.36,    55.66
Crater Pontécoulant,     -58.78,   66.07,    91.04
Crater Popov,             16.93,   99.38,    71.04
Crater Porter,           -56.15,  -10.18,    51.46
Crater Posidonius,        31.88,   29.99,    95.06
Crater Poynting,          17.05, -133.38,   127.55
Crater Prager,            -3.99,  130.78,    53.09
Crater Prandtl,          -59.62,  141.54,    87.53
Crater Priestley,        -56.71,  108.47,    54.88
Crater Prinz,             25.49,  -44.14,    46.13
Crater Priscilla,        -10.96,   -6.21,     1.05
Crater Proclus,           16.09,   46.89,    26.91
Crater Proctor,          -46.43,   -5.04,    47.64
Crater Protagoras,        56.02,    7.34,    21.05
Crater Ptolemaeus,        -9.16,   -1.84,   153.67
Crater Puiseux,          -27.82,  -39.19,    24.95
Crater Pupin,             23.87,  -11.00,     2.17
Crater Purbach,          -25.51,   -2.03,   114.97
Crater Purkyně,           -1.54,   94.86,    50.29
Crater Pythagoras,        63.68,  -62.98,   144.55
Crater Pytheas,           20.57,  -20.59,    18.81
Crater Quetelet,          42.66, -135.03,    54.77
Crater Rabbi Levi,       -34.78,   23.46,    82.44
Crater Racah,            -13.05, -179.87,    71.91
Crater Raimond,           14.78, -159.63,    68.37
Crater Raman,             26.96,  -55.16,    10.17
Crater Ramon,            -41.23, -148.08,    17.23
Crater Ramsay,           -40.02,  145.04,    61.28
Crater Ramsden,          -32.96,  -31.87,    25.11
Crater Rankine,           -3.87,   71.49,    10.48
Crater Raspletin,        -22.41,  151.75,    45.52
Crater Ravi,             -12.05,   -1.97,     1.62
Crater Rayet,             44.65,  114.05,    27.76
Crater Rayleigh,          29.12,   89.45,   113.77
Crater Razumov,           38.95, -114.63,    75.08
Crater Réaumur,           -2.45,    0.73,    51.25
Crater Recht,              9.76,  123.99,    19.96
Crater Regiomontanus,    -28.28,   -1.09,   126.64
Crater Regnault,          54.04,  -87.88,    51.31
Crater Reichenbach,      -30.48,   47.95,    64.85
Crater Reimarus,         -47.69,   60.42,    47.62
Crater Reiner,             6.92,  -54.98,    29.85
Crater Reinhold,           3.28,  -22.86,    43.28
Crater Repsold,           51.31,  -78.41,   108.65
Crater Resnik,           -34.15, -150.84,    22.16
Crater Respighi,           2.86,   71.09,    17.88
Crater Rhaeticus,          0.03,    4.92,    44.43
Crater Rheita,           -37.01,   47.17,    70.81
Crater Riccioli,          -2.09,  -74.42,   155.66
Crater Riccius,          -37.02,   26.43,    71.79
Crater Ricco,             74.92,  177.05,    65.83
Crater Richards,           7.07,  140.09,    16.08
Crater Richardson,        30.93,   99.89,   162.56
Crater Riedel,           -48.89, -140.05,    49.14
Crater Riemann,           39.38,   87.18,   117.85
Crater Ritchey,          -11.13,    8.48,    24.07
Crater Rittenhouse,      -74.25,  107.07,    27.05
Crater Ritter,             1.96,   19.17,    29.52
Crater Ritz,             -15.37,   92.38,    53.77
Crater Robert,            19.03,   27.45,     0.56
Crater Roberts,           70.66, -174.25,    89.37
Crater Robertson,         21.84, -105.37,    89.85
Crater Robinson,          59.06,  -46.03,    24.09
Crater Rocca,            -12.89,  -72.89,    84.06
Crater Rocco,             28.91,  -45.00,     4.35
Crater Roche,            -42.37,  136.54,   152.67
Crater Romeo,              7.53,  122.68,     7.15
Crater Römer,             25.43,   36.41,    43.07
Crater Röntgen,           32.88,  -91.42,   128.42
Crater Rosa,              20.31,  -32.03,     0.82
Crater Rosenberger,      -55.49,   43.15,    91.65
Crater Ross,              11.67,   21.74,    24.49
Crater Rosse,            -17.95,   34.98,    11.43
Crater Rosseland,        -40.82,  130.68,    67.66
Crater Rost,             -56.42,  -33.84,    46.85
Crater Rothmann,         -30.81,   27.07,    41.67
Crater Rowland,           56.98, -162.48,   166.12
Crater Rozhdestvenskiy,   84.99, -157.89,   181.15
Crater Rumford,          -28.81, -169.08,    60.83
Crater Runge,             -2.43,   86.81,    38.98
Crater Russell,           26.51,  -75.55,   103.37
Crater Ruth,              28.71,  -45.06,     3.08
Crater Rutherford,        10.56,  137.09,    15.98
Crater Rutherfurd,       -61.15,  -12.25,    49.98
Crater Rydberg,          -46.43,  -96.43,    48.03
Crater Ryder,            -43.87,  143.03,    15.55
Crater Rynin,             46.78, -103.73,    77.88
Crater Sabatier,          13.19,   79.01,     9.06
Crater Sabine,             1.38,   20.07,    29.75
Crater Sacrobosco,       -23.75,   16.64,    97.67
Crater Saenger,            4.49,  102.08,    74.57
Crater Šafařík,           10.44,  176.07,    31.42
Crater Saha,              -1.69,  103.04,   103.34
Crater Samir,             28.05,  -34.29,     1.86
Crater Sampson,           29.58,  -16.53,     1.83
Crater Sanford,           32.38, -139.21,    55.09
Crater Santbech,         -20.99,   44.06,    62.24
Crater Santos-Dumont,     27.79,    4.75,     8.08
Crater Sarabhai,          24.75,   21.00,     7.38
Crater Sarton,            49.12, -121.14,    71.33
Crater Sasserides,       -39.28,   -9.44,    81.74
Crater Saunder,           -4.26,    8.72,    44.38
Crater Saussure,         -43.38,   -3.88,    54.56
Crater Scaliger,         -27.26,  109.14,    86.04
Crater Schaeberle,       -26.33,  117.71,    56.74
Crater Scheele,           -9.45,  -37.85,     4.69
Crater Scheiner,         -60.35,  -27.81,   110.07
Crater Schiaparelli,      23.38,  -58.82,    24.02
Crater Schickard,        -44.38,  -55.11,   212.18
Crater Schiller,         -51.72,  -39.78,   179.36
Crater Schjellerup,       69.04,  158.24,    62.82
Crater Schlesinger,       47.12, -138.98,    97.28
Crater Schliemann,        -1.99,  155.12,    77.04
Crater Schlüter,          -5.93,  -83.39,    87.55
Crater Schmidt,            0.96,   18.78,    11.13
Crater Schneller,         41.34, -163.73,    56.87
Crater Schomberger,      -76.64,   24.69,    85.08
Crater Schönfeld,         44.76,  -98.00,    24.57
Crater Schorr,           -19.45,   89.08,    52.09
Crater Schrödinger,      -74.73,  132.93,   316.39
Crater Schröter,           2.74,   -6.98,    36.67
Crater Schubert,           2.78,   81.01,    51.94
Crater Schumacher,        42.42,   60.81,    61.31
Crater Schuster,           4.44,  146.42,   100.08
Crater Schwabe,           65.01,   45.48,    25.47
Crater Schwarzschild,     70.08,  121.57,   211.42
Crater Scobee,           -31.36, -149.64,    41.53
Crater Scoresby,          77.73,   14.13,    54.93
Crater Scott,            -82.35,   48.52,   107.82
Crater Seares,            73.74,  147.23,    99.05
Crater Secchi,             2.04,   43.56,    22.13
Crater Sechenov,          -6.97, -143.09,    63.08
Crater Seeliger,          -2.22,    3.00,     8.28
Crater Segers,            46.99,  127.52,    17.28
Crater Segner,           -58.96,  -48.68,    67.84
Crater Seidel,           -32.65,  152.47,    55.39
Crater Seleucus,          21.09,  -66.66,    45.01
Crater Seneca,            26.71,   79.81,    47.57
Crater Seyfert,           29.26,  114.34,   102.63
Crater Shackleton,       -89.67,  129.78,    20.92
Crater Shahinaz,           7.58,  122.42,    15.99
Crater Shaler,           -32.89,  -85.27,    48.47
Crater Shapley,            9.35,   56.83,    24.82
Crater Sharonov,          12.37,  173.01,    75.12
Crater Sharp,             45.75,  -40.22,    37.61
Crater Shatalov,          24.26,  140.48,    24.05
Crater Shayn,             32.52,  172.42,    92.09
Crater Sheepshanks,       59.24,   17.04,    23.67
Crater Sherrington,      -11.13,  118.00,    18.08
Crater Shi Shen,          75.78,  104.13,    46.52
Crater Shirakatsi,       -12.18,  128.56,    48.13
Crater Shoemaker,        -88.14,   45.91,    51.82
Crater Short,            -74.54,   -7.68,    67.94
Crater Shternberg,        19.38, -116.82,    74.36
Crater Shuckburgh,        42.65,   52.71,    37.73
Crater Shuleykin,        -27.11,  -92.67,    14.67
Crater Siedentopf,        22.05,  135.08,    62.07
Crater Sierpinski,       -26.93,  154.81,    66.94
Crater Sikorsky,         -65.89,  103.65,    97.67
Crater Silberschlag,       6.21,   12.53,    12.56
Crater Simpelius,        -72.61,   14.74,    68.89
Crater Sinas,              8.85,   31.06,    11.67
Crater Sirsalis,         -12.49,  -60.51,    44.17
Crater Sisakyan,          41.07,  109.13,    35.06
Crater Sita,               4.61,  120.07,     1.59
Crater Sklodowska,       -18.04,   96.15,   125.55
Crater Slater,           -88.08,  111.29,    25.12
Crater Slava,             38.03,  -35.00,     0.01
Crater Slipher,           49.28,  160.27,    74.65
Crater Slocum,            -3.15,   89.07,    12.15
Crater Smith,            -31.79, -151.01,    32.87
Crater Smithson,           2.38,   53.64,     6.04
Crater Smoluchowski,      60.22,  -96.91,    84.26
Crater Snellius,         -29.33,   55.07,    85.98
Crater Sniadecki,        -22.29, -168.84,    41.13
Crater Soddy,              0.45,  121.77,    40.79
Crater Somerville,        -8.33,   64.96,    17.08
Crater Sommerfeld,        64.83, -161.54,   150.89
Crater Sömmering,          0.19,   -7.53,    27.97
Crater Soraya,           -12.87,   -1.63,     1.09
Crater Sosigenes,          8.07,   17.06,    16.99
Crater South,             57.58,  -50.94,   119.04
Crater Spallanzani,      -46.38,   24.73,    30.86
Crater Spencer Jones,     13.06,  165.84,    88.19
Crater Spörer,            -4.03,   -1.77,    25.57
Crater Spurr,             27.91,   -1.27,    13.21
Crater St. John,          10.07,  149.98,    66.74
Crater Stadius,           10.48,  -13.77,    68.48
Crater Stark,            -25.43,  134.59,    47.72
Crater Stearns,           34.68,  162.06,    38.94
Crater Stebbins,          64.36, -142.64,   129.74
Crater Stefan,            46.33, -108.77,   112.18
Crater Stein,              7.00,  179.11,    30.72
Crater Steinheil,        -48.71,   46.66,    63.28
Crater Steklov,          -36.73, -105.05,    36.61
Crater Stella,            19.91,   29.76,     0.42
Crater Steno,             32.61,  161.78,    32.29
Crater Sternfeld,        -19.75, -142.27,   109.08
Crater Stetson,          -39.58, -118.02,    63.12
Crater Stevinus,         -32.49,   54.14,    71.54
Crater Stewart,            2.15,   66.98,    13.77
Crater Stiborius,        -34.49,   31.99,    43.76
Crater Stöfler,          -41.24,    5.93,   129.87
Crater Stokes,            52.36,  -88.11,    53.85
Crater Stoletov,          44.82, -155.05,    42.43
Crater Stoney,           -55.58, -156.38,    47.51
Crater Störmer,           57.14,  146.65,    68.62
Crater Strabo,            61.94,   54.42,    54.72
Crater Stratton,          -5.06,  164.07,    69.76
Crater Street,           -46.58,  -10.74,    58.52
Crater Strömgren,        -21.74, -132.37,    62.17
Crater Struve,            23.41,  -76.65,   164.34
Crater Subbotin,         -29.32,  135.71,    71.66
Crater Suess,              4.36,  -47.72,     8.39
Crater Sulpicius Gallus,  19.63,   11.68,    11.61
Crater Sumner,            37.62,  108.76,    52.87
Crater Sundman,           10.76,  -91.69,    41.04
Crater Susan,            -11.00,   -6.03,     0.95
Crater Svedberg,         -81.68,   65.15,    15.34
Crater Sverdrup,         -88.32, -153.39,    32.83
Crater Swann,             51.96,  112.52,    42.18
Crater Swasey,            -5.46,   89.67,    24.85
Crater Swift,             19.35,   53.44,    10.06
Crater Sylvester,         82.65,  -81.22,    59.28
Crater Szilard,           33.71,  105.78,   127.22
Crater T. Mayer,          15.54,  -29.17,    33.15
Crater Tacchini,           5.08,   85.82,    42.58
Crater Tacitus,          -16.02,   18.95,    39.81
Crater Tacquet,           16.64,   19.02,     6.43
Crater Tai Wei,           44.15,  -19.49,     0.48
Crater Taizo,             24.07,    2.02,     8.19
Crater Talbot,            -2.47,   85.03,    12.36
Crater Tamm,              -4.32,  146.38,    40.54
Crater Tannerus,         -56.44,   21.92,    28.07
Crater Taruntius,          5.05,   46.54,    57.32
Crater Taylor,            -5.28,   16.65,    36.35
Crater Tebbutt,            9.46,   53.52,    33.99
Crater Teisserenc,        31.96, -136.28,    62.31
Crater Tempel,             3.76,   11.86,    43.19
Crater Ten Bruggencate,   -9.58,  134.66,    59.95
Crater Tereshkova,        28.21,  143.84,    31.33
Crater Tesla,             38.36,  124.73,    41.15
Crater Thales,            61.74,   50.27,    30.75
Crater Tharp,            -30.06,  145.63,    13.45
Crater Theaetetus,        37.01,    6.06,    24.59
Crater Thebit,           -22.01,   -4.02,    54.64
Crater Theiler,           13.36,   82.85,     8.28
Crater Theon Junior,      -2.41,   15.79,    17.61
Crater Theon Senior,      -0.81,   15.42,    18.02
Crater Theophilus,       -11.45,   26.28,    98.59
Crater Theophrastus,      17.46,   39.06,     8.03
Crater Thiel,             40.17, -134.56,    35.67
Crater Thiessen,          74.86, -169.05,    66.39
Crater Thomson,          -32.32,  166.04,   117.25
Crater Tian Shi,          44.01,  -19.45,     0.47
Crater Tikhomirov,        24.02,  161.33,    86.43
Crater Tikhov,            61.66,  172.29,    83.97
Crater Tiling,           -52.85, -133.11,    38.23
Crater Timaeus,           62.91,   -0.55,    32.81
Crater Timiryazev,        -5.09, -147.15,    52.15
Crater Timocharis,        26.72,  -13.01,    34.14
Crater Tiselius,           6.89,  176.07,    53.75
Crater Tisserand,         21.41,   48.17,    34.63
Crater Titius,           -26.75,  100.66,    68.42
Crater Titov,             28.55,  150.29,    29.61
Crater Tolansky,          -9.52,  -15.98,    13.03
Crater Torricelli,        -4.72,   28.04,    30.87
Crater Toscanelli,        27.96,  -47.61,     7.05
Crater Townley,            3.42,   63.19,    17.68
Crater Tralles,           28.32,   52.85,    44.16
Crater Triesnecker,        4.18,    3.06,    24.97
Crater Trouvelot,         49.37,    5.79,     8.05
Crater Trumpler,          29.33,  167.14,    76.17
Crater Tsander,            5.39, -149.69,   159.95
Crater Tseraskiy,        -48.66,  142.64,    65.59
Crater Tsinger,           56.54,  175.71,    44.21
Crater Tsiolkovskiy,     -20.38,  128.97,   184.39
Crater Tsu Chung-Chi,     17.16,  145.16,    28.53
Crater Tucker,            -5.62,   88.21,     6.78
Crater Turner,            -1.04,  -13.24,    11.22
Crater Tycho,            -43.03,  -11.22,    85.29
Crater Tyndall,          -35.02,  117.64,    20.94
Crater Ukert,              7.71,    1.37,    21.71
Crater Ulugh Beigh,       32.67,  -81.96,    57.04
Crater Urey,              27.93,   87.43,    39.29
Crater Väisälä,           25.09,  -47.09,     8.12
Crater Valera,            38.03,  -35.00,     0.01
Crater Valier,             6.65,  174.26,    65.06
Crater van Albada,         9.36,   64.35,    22.92
Crater Van Biesbroeck,    28.77,  -45.59,     9.08
Crater Van de Graaff,    -27.04,  172.01,   240.47
Crater Van den Bergh,     30.91, -159.21,    43.42
Crater van den Bos,       -5.26,  145.95,    25.18
Crater Van der Waals,    -43.56,  119.98,   113.37
Crater Van Gent,          15.42,  160.27,    44.37
Crater Van Maanen,        36.03,  128.18,    46.42
Crater van Rhijn,         52.47,  146.37,    46.16
Crater Van Vleck,         -1.77,   78.02,    33.48
Crater Van Wijk,         -62.05,  119.06,    31.06
Crater van't Hoff,        61.75, -132.68,   107.03
Crater Vasco da Gama,     13.78,  -83.94,    93.52
Crater Vashakidze,        43.65,   93.01,    44.99
Crater Vasya,             38.03,  -35.00,     0.01
Crater Vavilov,           -0.87, -138.77,    98.22
Crater Vega,             -45.41,   63.27,    73.51
Crater Vendelinus,       -16.46,   61.55,   141.21
Crater Vening Meinesz,    -0.01,  162.51,    88.69
Crater Ventris,           -4.77,  157.97,   100.74
Crater Vera,              26.33,  -43.71,     2.27
Crater Vernadskiy,        23.11,  130.43,    91.97
Crater Verne,             24.95,  -25.38,     1.54
Crater Vertregt,         -19.03,  171.12,   172.76
Crater Very,              25.62,   25.35,     4.65
Crater Vesalius,          -3.23,  114.79,    64.65
Crater Vestine,           33.87,   93.68,    97.81
Crater Vetchinkin,         9.77,  131.08,    94.29
Crater Vieta,            -29.31,  -56.53,    87.16
Crater Vil'ev,            -5.76,  144.39,    45.83
Crater Virchow,            9.88,   83.77,    18.83
Crater Virtanen,          15.64,  176.74,    39.65
Crater Vitello,          -30.42,  -37.55,    42.51
Crater Vitruvius,         17.66,   31.28,    30.94
Crater Vitya,             38.03,  -35.00,     0.02
Crater Viviani,            5.16,  117.15,    26.94
Crater Vlacq,            -53.39,   38.69,    89.21
Crater Vogel,            -15.11,    5.83,    26.03
Crater Volkov,           -13.62,  131.67,    40.84
Crater Volta,             53.09,  -84.77,   117.15
Crater Volterra,          56.55,  131.64,    55.01
Crater von Baeyer,       -81.08,   61.87,    13.46
Crater von Behring,       -7.75,   71.72,    37.65
Crater von Békésy,        51.92,  126.73,    96.25
Crater von Braun,         41.04,  -78.08,    61.83
Crater Von der Pahlen,   -24.84, -133.01,    53.89
Crater Von Kármán,       -44.45,  176.25,   186.35
Crater Von Neumann,       40.28,  153.25,    74.83
Crater Von Zeipel,        42.19, -141.93,    83.41
Crater Voskresenskiy,     27.91,  -88.12,    49.37
Crater W. Bond,           65.41,    3.52,   170.53
Crater Walker,           -25.82, -161.92,    32.94
Crater Wallace,           20.26,   -8.75,    25.71
Crater Wallach,            4.89,   32.27,     5.74
Crater Walter,            28.04,  -33.81,     1.26
Crater Walther,          -33.25,    0.62,   134.23
Crater Wan-Hoo,           -9.96, -138.91,    53.28
Crater Wapowski,         -83.08,   53.79,    11.45
Crater Wargentin,        -49.53,  -60.44,    84.69
Crater Warner,            -3.98,   87.35,    34.51
Crater Waterman,         -25.07,  128.18,    74.91
Crater Watson,           -62.59, -124.05,    59.43
Crater Watt,             -49.06,   48.48,    66.54
Crater Watts,              8.84,   46.31,    15.55
Crater Webb,              -0.98,   60.00,    21.41
Crater Weber,             50.06, -123.79,    43.95
Crater Wegener,           45.21, -113.81,    95.78
Crater Weierstrass,       -1.26,   77.15,    31.32
Crater Weigel,           -58.39,  -39.34,    34.85
Crater Weinek,           -27.57,   37.06,    32.01
Crater Weiss,            -31.76,  -19.59,    66.56
Crater Werner,           -28.03,    3.29,    70.59
Crater Wexler,           -68.88,   90.71,    52.44
Crater Weyl,              15.97, -120.53,   122.82
Crater Whewell,            4.16,   13.73,    13.05
Crater Whipple,           89.14,  120.02,    14.53
Crater White,            -44.08, -159.04,    42.34
Crater Wichmann,          -7.54,  -38.13,     9.77
Crater Widmannstätten,    -6.09,   85.43,    52.88
Crater Wiechert,         -84.03,  164.07,    40.82
Crater Wiener,            40.09,  146.51,   113.39
Crater Wildt,              9.02,   75.83,    12.31
Crater Wilhelm,          -43.21,  -20.94,   100.83
Crater Wilkins,          -29.58,   19.58,    59.44
Crater Williams,          42.02,   37.31,    36.36
Crater Wilsing,          -20.97, -155.05,    66.08
Crater Wilson,           -69.33,  -42.83,    66.57
Crater Winkler,           42.23, -178.81,    22.85
Crater Winlock,           35.04, -105.92,    63.93
Crater Winthrop,         -10.76,  -44.46,    17.25
Crater Wöhler,           -38.25,   31.35,    28.07
Crater Wolf,             -22.79,  -16.63,    25.74
Crater Wollaston,         30.06,  -46.98,     9.64
Crater Woltjer,           44.87, -159.83,    44.05
Crater Wood,              43.66, -121.83,    84.15
Crater Wright,           -31.55,  -86.74,    40.16
Crater Wróblewski,       -24.00,  152.08,    21.78
Crater Wrottesley,       -23.09,   56.62,    58.38
Crater Wurzelbauer,      -34.04,  -16.06,    86.77
Crater Wyld,              -1.42,   98.01,   103.04
Crater Xenophanes,        57.49,  -82.01,   117.57
Crater Xenophon,         -22.79,  122.05,    25.05
Crater Yablochkov,        60.78,  127.58,   101.49
Crater Yakovkin,         -54.42,  -78.93,    35.92
Crater Yamamoto,          58.16,  161.87,    77.46
Crater Yangel',           16.96,    4.69,     7.87
Crater Yerkes,            14.06,   51.07,    34.94
Crater Yoshi,             24.56,   10.99,     0.05
Crater Young,            -41.54,   50.98,    71.44
Crater Zach,             -60.92,    5.25,    68.54
Crater Zagut,            -31.94,   21.89,    78.92
Crater Zähringer,          5.51,   40.21,    11.19
Crater Zanstra,            2.93,  124.69,    39.05
Crater Zasyadko,           3.96,   94.19,    10.27
Crater Zeeman,           -75.07, -135.06,   186.56
Crater Zelinskiy,        -28.74,  166.86,    53.95
Crater Zeno,              45.15,   72.98,    66.78
Crater Zernike,           18.34,  168.04,    50.68
Crater Zhang Yuzhe,      -69.07, -137.82,    38.00
Crater Zhiritskiy,       -24.84,  120.26,    33.36
Crater Zhukovskiy,         7.55, -167.28,    82.07
Crater Zinner,            26.64,  -58.86,     4.56
Crater Zi Wei,            44.12,  -19.52,     0.42
Crater Zöllner,           -7.97,   18.09,    47.69
Crater Zsigmondy,         59.52, -105.03,    66.88
Crater Zucchius,         -61.38,  -50.65,    63.18
Crater Zupus,            -17.18,  -52.37,    35.29
Crater Zwicky,           -16.17,  167.64,   126.06
Mare Mare Anguis,         22.6,    67.7,    150
Mare Australe,           -38.9,    93.0,    603
Mare Cognitum,           -10.0,   -23.1,    376
Mare Crisium,             17.0,    59.1,    555
Mare Fecunditatis,        -7.8,    51.3,    909
Mare Frigoris,            56.0,     1.4,   1596
Mare Humboldtianum,       56.8,    81.5,    273
Mare Humorum,            -24.4,   -38.6,    389
Mare Imbrium,             32.8,   -15.6,   1123
Mare Ingenii,            -33.7,   163.5,    318
Mare Insularum,            7.5,   -30.9,    513
Mare Marginis,            13.3,    86.1,    420
Mare Moscoviense,         27.3,   147.9,    277
Mare Nectaris,           -15.2,    35.5,    333
Mare Nubium,             -21.3,   -16.6,    715
Mare Orientale,          -19.4,   -92.8,    327
Mare Serenitatis,         28.0,    17.5,    707
Mare Smythii,              1.3,    87.5,    373
Mare Spumans,              1.1,    65.1,    139
Mare Tranquillitatis,      8.5,    31.4,    873
Mare Undarum,              6.8,    68.4,    243
Mare Vaporum,             13.3,     3.6,    245
Mare Procellarum,         18.4,   -57.4,   2568
Lacus Aestatis,          -15.0,   -69.0,     90
Lacus Autumni,            -9.9,   -83.9,    183
Lacus Bonitatis,          23.2,    43.7,     92
Lacus Doloris,            17.1,     9.0,    110
Lacus Excellentiae,      -35.4,   -44.0,    184
Lacus Felicitatis,        19.0,     5.0,     90
Lacus Gaudii,             16.2,    12.6,    113
Lacus Hiemalis,           15.0,    14.0,     50
Lacus Lenitatis,          14.0,    12.0,     80
Lacus Luxuriae,           19.0,   176.0,     50
Lacus Mortis,             45.0,    27.2,    151
Lacus Oblivionis,        -21.0,  -168.0,     50
Lacus Odii,               19.0,     7.0,     70
Lacus Perseverantiae,      8.0,    62.0,     70
Lacus Solitudinis,       -27.8,   104.3,    139
Lacus Somniorum,          38.0,    29.2,    384
Lacus Spei,               43.0,    65.0,     80
Lacus Temporis,           45.9,    58.4,    117
Lacus Timoris,           -38.8,   -27.3,    117
Lacus Veris,             -16.5,   -86.1,    396
Palus Epidemiarum,       -32.0,   -28.2,    286
Palus Putredinis,         26.5,     0.4,    161
Palus Somni,              14.1,    45.0,    143
Sinus Aestuum,            10.9,    -8.8,    290
Sinus Amoris,             18.1,    39.1,    130
Sinus Asperitatis,        -3.8,    27.4,    206
Sinus Concordiae,         10.8,    43.2,    142
Sinus Fidei,              18.0,     2.0,     70
Sinus Honoris,            11.7,    18.1,    109
Sinus Iridum,             44.1,   -31.5,    236
Sinus Lunicus,            31.8,    -1.4,    126
Sinus Medii,               2.4,     1.7,    335
Sinus Roris,              54.0,   -56.6,    202
Sinus Successus,           0.9,    59.0,    132
Mons Agnes,               18.66,    5.34,     0.65
Mons Ampère,              19.32,   -3.71,    30
Mons André,                5.18,  120.56,    10
Mons Ardeshir,             5.03,  121.04,    8
Mons Argaeus,             19.33,   29.01,   50
Mont Blanc,               45.41,    0.44,   25
Mons Bradley,             21.73,    0.38,   30
Mons Delisle,             29.42,  -35.79,   30
Mons Dieter,               5.00,  120.30,   20
Mons Dilip,                5.58,  120.87,    2
Mons Esam,                14.61,   35.71,    8
Mons Ganau,                4.79,  120.59,   14
Mons Gruithuisen Delta,   36.07,  -39.59,   20
Mons Gruithuisen Gamma,   36.56,  -40.72,   20
Mons Hadley,              26.69,    4.12,   25
Mons Hadley Delta,        25.72,    3.71,   15
Mons Hansteen,           -12.19,  -50.21,   30
Mons Herodotus,           27.50,  -52.94,    5
Mons Huygens,             19.92,   -2.86,   40
Mons La Hire,             27.66,  -25.51,   25
Mons Maraldi,             20.34,   35.50,   15
Mons Moro,               -11.84,  -19.84,   10
Mons Penck,              -10.00,   21.74,   30
Mons Pico,                45.82,   -8.87,   25
Mons Piton,               40.72,   -0.92,   25
Mons Rümker,              40.76,  -58.38,   70
Mons Usov,                11.91,   63.26,   15
Mons Vinogradov,          22.35,  -32.52,   25
Mons Vitruvius,           19.33,   30.74,   15
Mons Wolff,               16.88,   -6.80,   35
Vallis Alpes,             48.5,     3.2,   166
Vallis Baade,            -45.9,   -76.2,   203
Vallis Bohr,              12.4,   -86.6,    80
Vallis Bouvard,          -38.3,   -83.1,   284
Vallis Capella,           -7.6,    34.9,    49
Vallis Inghirami,        -43.8,   -72.2,   148
Vallis Palitzsch,        -26.4,    64.3,   132
Vallis Planck,           -58.4,   126.1,   451
Vallis Rheita,           -42.5,    51.5,   445
Vallis Schrödinger,      -67.0,   105.0,   310
Vallis Schröteri,         26.2,   -50.8,   168
Vallis Snellius,         -31.1,    56.0,   592
Promontorium Agarum,      14.0,    66.0,    70
Promontorium Agassiz,     42.0,     1.8,    20
Promontorium Archerusia,  16.7,    22.0,    10
Promontorium Deville,     43.2,     1.0,    20
Promontorium Fresnel,     29.0,     4.7,    20
Promontorium Heraclides,  40.3,   -33.2,    50
Promontorium Kelvin,     -27.0,   -33.0,    50
Promontorium Laplace,     46.0,   -25.8,    50
Promontorium Taenarium,  -19.0,    -8.0,    70
Rima Agatharchides,      -20.0,   -28.0,    50
Rima Agricola,            29.0,   -53.0,    110
Rima Archytas,           -53.0,     3.0,    90
Rima Ariadaeus,            6.4,    14.0,    250
Rima Billy,              -15.0,   -48.0,    70
Rima Birt,               -21.0,    -9.0,    50
Rima Bradley,             23.8,    -1.2,    161
Rima Brayley,             21.4,   -37.5,    311
Rima Calippus,            37.0,    13.0,    40
Rima Cardanus,            11.4,    71.5,    175
Rima Carmen,              19.8,    29.3,    10
Rima Cauchy,              10.5,    38.0,    140
Rima Cleomedes,           27.0,    57.0,    80
Rima Cleopatra,           30.0,   -53.8,    14
Rima Conon,               18.6,     2.0,    30
Rima Dawes,               17.5,    26.6,    15
Rima Delisle,             31.0,   -32.0,    60
Rima Diophantus,          29.0,   -33.0,    150
Rima Draper,              18.0,   -25.0,    160
Rima Euler,               21.0,   -31.0,    90
Rima Flammarion,          -2.8,    -5.6,    80
Rima Furnerius,          -35.0,    61.0,    50
Rima G. Bond,             33.3,    35.5,    168
Rima Galilaei,            11.9,   -58.5,    89
Rima Gärtner,             59.0,    63.0,    30
Rima Gay-Lussac,          13.0,   -22.0,    40
Rima Hadley,              25.0,     3.0,    80
Rima Hansteen,           -12.0,   -53.0,    25
Rima Hesiodus,           -30.0,   -20.0,    256
Rima Hyginus,              7.4,     7.8,    219
Rima Jansen,              14.5,    29.0,    35
Rima Krieger,             29.0,   -45.6,    22
Rima Mairan,              38.0,   -47.0,    90
Rima Marcello,            18.6,    27.7,    2
Rima Marius,              16.5,   -48.9,    121
Rima Messier,             -1.0,    45.0,    100
Rima Milichius,            8.0,   -33.0,    100
Rima Oppolzer,            -1.7,     1.0,    94
Rima Réaumur,             -3.0,     3.0,    30
Rima Reiko,               18.6,    27.7,    2
Rima Rudolf,              19.6,    29.6,    8
